age_discrete,race_adj,educ1,female,income,rvote,year
3,1.0,4,1,4,1.0,1992
1,1.0,2,0,3,0.0,1992
1,1.5,3,0,1,0.0,1992
2,1.0,4,1,4,1.0,1992
4,1.0,1,1,2,0.0,1992
3,1.5,4,1,4,1.0,1992
4,1.0,1,1,1,1.0,1992
1,1.0,3,1,3,0.0,1992
3,1.0,2,1,1,0.0,1992
4,1.0,2,0,2,0.0,1992
2,1.0,3,0,3,0.0,1992
4,1.0,2,0,3,1.0,1992
2,1.0,4,1,2,0.0,1992
2,1.0,3,0,3,1.0,1992
2,1.0,3,1,3,0.0,1992
2,1.0,3,0,4,0.0,1992
4,1.0,2,1,3,0.0,1992
2,1.0,3,1,3,0.0,1992
2,1.5,3,1,4,0.0,1992
4,1.0,2,1,2,1.0,1992
1,1.0,3,0,4,0.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,4,0,3,0.0,1992
3,1.0,2,0,4,1.0,1992
2,1.0,4,0,4,1.0,1992
4,2.0,2,1,2,0.0,1992
2,1.0,3,1,3,1.0,1992
4,1.0,1,1,2,1.0,1992
3,1.5,3,1,3,0.0,1992
3,1.0,3,1,3,1.0,1992
3,1.0,2,0,3,0.0,1992
3,1.0,4,0,3,0.0,1992
4,2.0,4,1,2,0.0,1992
2,1.0,4,0,5,1.0,1992
1,1.0,3,0,3,1.0,1992
2,1.0,2,0,3,0.0,1992
2,1.0,3,0,3,1.0,1992
4,1.0,2,1,2,0.0,1992
1,2.0,2,0,4,0.0,1992
4,1.0,2,0,1,1.0,1992
2,1.0,2,0,4,0.0,1992
2,1.5,4,0,3,0.0,1992
3,1.0,4,0,4,1.0,1992
3,1.5,4,1,4,1.0,1992
4,1.5,1,0,2,0.0,1992
2,1.5,3,1,2,0.0,1992
2,1.0,4,1,3,1.0,1992
2,2.0,3,0,1,0.0,1992
3,1.0,2,1,4,0.0,1992
2,2.0,3,0,3,0.0,1992
1,1.0,4,1,2,1.0,1992
3,1.0,2,1,1,1.0,1992
2,1.0,2,1,2,1.0,1992
4,1.0,3,0,3,0.0,1992
4,2.0,1,0,2,0.0,1992
3,1.0,3,0,4,0.0,1992
2,1.0,3,0,4,1.0,1992
3,1.0,2,1,2,0.0,1992
2,1.0,4,0,5,1.0,1992
3,2.0,1,1,1,0.0,1992
3,1.0,4,0,5,0.0,1992
4,1.0,2,0,1,0.0,1992
3,2.0,3,0,4,0.0,1992
2,2.0,4,1,1,0.0,1992
2,2.0,3,1,4,0.0,1992
2,1.0,3,1,4,0.0,1992
2,1.0,3,1,3,0.0,1992
2,1.0,3,1,4,1.0,1992
3,1.0,2,1,2,0.0,1992
2,1.0,3,1,3,1.0,1992
3,1.0,4,1,4,0.0,1992
4,2.0,4,1,4,0.0,1992
2,1.0,3,0,4,0.0,1992
4,1.0,2,1,2,0.0,1992
3,1.0,2,1,4,0.0,1992
2,1.0,3,0,4,1.0,1992
1,1.0,2,1,4,1.0,1992
3,1.0,2,1,4,1.0,1992
2,1.0,2,0,4,0.0,1992
4,1.0,4,1,4,1.0,1992
3,1.0,4,0,5,1.0,1992
4,1.0,4,0,4,1.0,1992
4,1.0,4,1,2,1.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,2,1,2,1.0,1992
1,1.0,2,0,3,1.0,1992
1,1.0,4,0,1,0.0,1992
1,1.0,3,1,4,0.0,1992
2,2.0,4,1,5,0.0,1992
3,1.0,2,0,4,1.0,1992
3,1.0,4,0,4,1.0,1992
4,1.0,4,0,4,1.0,1992
2,1.0,4,0,3,1.0,1992
4,1.0,3,0,4,0.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,2,0,4,0.0,1992
3,2.0,3,1,2,0.0,1992
1,1.0,2,0,4,0.0,1992
3,1.0,2,1,3,0.0,1992
3,2.0,3,1,4,0.0,1992
2,1.0,3,0,1,0.0,1992
1,1.0,3,1,2,0.0,1992
2,1.0,3,1,4,1.0,1992
2,1.0,4,0,4,0.0,1992
2,1.0,4,0,4,0.0,1992
4,1.0,4,0,4,1.0,1992
4,1.0,3,1,3,0.0,1992
2,1.0,4,0,3,0.0,1992
2,1.0,2,1,3,1.0,1992
3,1.0,3,1,4,0.0,1992
2,1.5,4,1,2,1.0,1992
2,2.0,2,1,2,0.0,1992
2,1.0,4,1,1,0.0,1992
2,1.0,2,1,2,1.0,1992
1,1.0,3,0,2,0.0,1992
2,1.0,4,0,2,0.0,1992
2,1.0,2,1,4,1.0,1992
2,1.0,3,0,3,1.0,1992
3,1.0,2,1,2,0.0,1992
3,1.0,3,0,4,1.0,1992
2,1.0,4,0,4,0.0,1992
1,1.0,3,0,4,0.0,1992
4,1.0,4,1,4,1.0,1992
4,1.0,2,0,3,0.0,1992
4,1.0,2,1,2,1.0,1992
2,1.0,4,0,4,1.0,1992
3,1.0,3,1,4,0.0,1992
2,1.0,3,1,4,1.0,1992
2,2.0,3,1,3,0.0,1992
4,2.0,1,1,1,0.0,1992
3,1.0,4,0,5,0.0,1992
3,1.0,2,1,3,0.0,1992
3,1.0,3,1,3,1.0,1992
4,1.0,2,1,3,0.0,1992
2,1.0,3,0,1,0.0,1992
1,1.0,3,0,3,0.0,1992
2,1.0,4,1,4,1.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,4,1,5,0.0,1992
1,1.0,4,1,3,0.0,1992
2,1.0,4,1,5,0.0,1992
3,1.0,1,0,4,0.0,1992
4,1.0,1,0,1,1.0,1992
1,2.0,3,1,3,0.0,1992
4,1.0,2,1,2,0.0,1992
2,1.5,4,0,4,1.0,1992
2,1.0,4,0,4,0.0,1992
4,1.0,3,1,3,1.0,1992
4,1.0,3,1,2,1.0,1992
1,1.0,3,0,4,0.0,1992
2,1.5,2,0,3,0.0,1992
4,1.0,4,1,3,0.0,1992
4,1.0,1,0,3,0.0,1992
2,1.0,4,1,5,1.0,1992
4,1.0,1,0,2,0.0,1992
4,1.0,4,0,3,0.0,1992
2,1.0,2,0,3,0.0,1992
3,1.5,1,1,1,0.0,1992
2,2.0,2,1,2,0.0,1992
1,1.5,2,1,3,1.0,1992
3,1.0,3,1,2,0.0,1992
1,1.5,2,1,2,1.0,1992
2,1.0,4,0,2,0.0,1992
2,1.0,4,1,3,1.0,1992
4,1.0,4,0,4,1.0,1992
2,1.0,2,0,3,0.0,1992
3,1.0,4,0,4,0.0,1992
3,1.0,4,1,3,0.0,1992
3,1.0,3,1,3,0.0,1992
3,1.0,2,1,3,1.0,1992
3,1.0,3,1,2,0.0,1992
3,1.5,2,1,4,0.0,1992
3,1.0,3,1,5,1.0,1992
2,1.0,2,1,4,0.0,1992
3,1.0,2,0,3,1.0,1992
2,1.0,3,1,4,0.0,1992
3,1.0,4,1,4,1.0,1992
2,1.0,2,0,4,0.0,1992
2,1.0,3,0,4,0.0,1992
1,1.0,3,1,4,0.0,1992
2,2.0,4,0,4,0.0,1992
4,1.0,2,0,4,0.0,1992
1,1.0,2,1,4,0.0,1992
3,1.0,4,0,4,1.0,1992
4,1.0,2,0,2,0.0,1992
1,1.0,2,0,4,1.0,1992
1,1.5,3,0,3,1.0,1992
4,1.0,2,1,3,1.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,4,0,4,1.0,1992
1,1.5,2,1,4,0.0,1992
2,1.0,2,1,3,1.0,1992
2,1.5,4,0,3,0.0,1992
1,1.0,3,1,4,0.0,1992
1,1.0,3,1,2,0.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,3,1,4,1.0,1992
3,1.0,3,1,3,1.0,1992
2,1.0,4,0,4,0.0,1992
2,1.0,4,1,4,1.0,1992
2,1.0,3,0,3,1.0,1992
2,1.0,2,1,3,1.0,1992
1,1.0,3,1,2,1.0,1992
3,2.0,3,1,3,0.0,1992
3,1.0,3,0,4,0.0,1992
2,1.0,4,0,4,0.0,1992
2,1.5,2,1,2,0.0,1992
4,1.0,3,1,4,0.0,1992
3,1.0,2,1,1,0.0,1992
2,1.0,4,1,4,0.0,1992
1,1.0,4,1,3,0.0,1992
1,1.0,3,1,2,1.0,1992
2,1.0,2,1,4,1.0,1992
1,1.0,2,0,1,0.0,1992
1,2.0,2,1,2,0.0,1992
2,1.0,4,1,3,1.0,1992
2,2.0,4,0,4,0.0,1992
1,2.0,2,0,1,0.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,2,1,2,0.0,1992
2,2.0,4,1,4,0.0,1992
2,1.0,2,0,4,0.0,1992
2,2.0,4,0,5,0.0,1992
3,1.5,2,0,3,0.0,1992
3,1.0,3,1,5,1.0,1992
3,2.0,2,1,2,1.0,1992
2,1.0,2,0,2,1.0,1992
2,1.0,2,0,4,1.0,1992
3,2.0,3,1,1,0.0,1992
2,2.0,2,0,3,1.0,1992
1,1.0,3,1,1,0.0,1992
3,1.0,2,1,1,1.0,1992
3,1.5,2,1,2,0.0,1992
4,1.5,2,1,2,1.0,1992
2,1.0,3,1,4,0.0,1992
1,1.0,3,0,3,1.0,1992
3,1.0,4,0,4,0.0,1992
3,1.0,4,0,5,0.0,1992
3,1.0,2,0,1,0.0,1992
2,1.5,4,0,4,1.0,1992
2,1.0,3,1,2,1.0,1992
2,1.0,4,0,4,0.0,1992
2,1.0,4,0,4,1.0,1992
3,2.0,2,0,4,0.0,1992
2,1.0,3,0,3,1.0,1992
4,1.0,4,1,4,1.0,1992
4,1.0,4,1,4,0.0,1992
2,1.0,2,0,4,0.0,1992
2,1.0,4,1,5,0.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,4,1,4,1.0,1992
2,1.5,3,0,3,0.0,1992
4,1.0,2,0,4,0.0,1992
2,1.0,2,1,4,0.0,1992
2,1.0,4,1,4,1.0,1992
4,1.0,2,0,3,1.0,1992
1,1.0,4,1,5,0.0,1992
2,1.0,4,0,4,0.0,1992
2,1.0,3,0,2,0.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,3,0,3,0.0,1992
1,1.5,2,1,3,1.0,1992
3,1.0,2,1,1,0.0,1992
3,1.0,2,1,4,1.0,1992
3,1.5,4,1,4,1.0,1992
3,1.0,2,1,4,1.0,1992
4,1.0,4,1,2,1.0,1992
4,1.0,1,1,2,0.0,1992
1,1.0,3,1,3,0.0,1992
1,1.0,4,0,3,1.0,1992
2,2.0,2,1,3,0.0,1992
3,1.5,4,0,4,0.0,1992
4,1.0,3,1,4,1.0,1992
2,1.0,2,1,4,0.0,1992
2,1.0,3,1,3,1.0,1992
3,1.0,3,0,3,0.0,1992
2,1.0,4,1,4,1.0,1992
4,1.0,4,0,5,1.0,1992
3,1.5,3,0,2,0.0,1992
2,1.0,3,0,4,0.0,1992
3,1.0,3,0,4,1.0,1992
1,1.0,3,0,2,0.0,1992
4,1.0,2,1,1,1.0,1992
2,1.0,4,0,5,0.0,1992
3,1.5,4,0,3,1.0,1992
4,1.0,3,0,2,1.0,1992
2,1.0,3,0,3,0.0,1992
2,1.0,2,1,4,1.0,1992
2,1.0,4,0,3,1.0,1992
4,1.0,3,1,4,1.0,1992
2,1.0,2,1,1,0.0,1992
1,1.0,3,1,4,0.0,1992
4,2.0,2,1,2,0.0,1992
4,1.0,1,1,3,1.0,1992
2,1.0,4,0,4,0.0,1992
2,2.0,3,0,3,1.0,1992
4,1.0,3,1,2,0.0,1992
2,1.0,4,0,3,1.0,1992
2,1.0,4,0,3,1.0,1992
3,1.0,4,1,4,0.0,1992
3,2.0,2,1,1,0.0,1992
1,1.0,2,1,1,0.0,1992
2,1.0,3,1,1,1.0,1992
3,1.0,4,0,4,1.0,1992
1,2.0,3,0,4,0.0,1992
2,1.0,2,1,3,0.0,1992
3,1.0,2,1,5,0.0,1992
4,1.0,4,1,1,0.0,1992
2,2.0,4,0,3,0.0,1992
3,1.0,2,0,4,0.0,1992
3,1.0,3,0,4,1.0,1992
3,1.5,1,1,2,0.0,1992
3,1.5,4,1,4,1.0,1992
4,1.0,1,1,2,1.0,1992
2,2.0,3,0,3,0.0,1992
1,1.5,3,1,1,0.0,1992
1,2.0,4,0,3,0.0,1992
3,1.0,4,0,4,1.0,1992
2,1.0,3,1,4,1.0,1992
1,1.0,2,0,2,0.0,1992
4,1.0,4,0,2,1.0,1992
2,1.0,3,0,3,1.0,1992
2,1.0,2,0,4,0.0,1992
3,1.0,3,0,4,0.0,1992
2,1.0,3,0,3,1.0,1992
3,1.0,4,1,5,0.0,1992
2,1.5,4,1,4,1.0,1992
2,1.0,2,1,3,0.0,1992
2,1.0,2,1,3,0.0,1992
3,1.0,2,1,2,0.0,1992
2,1.0,2,0,3,0.0,1992
1,1.0,2,1,3,0.0,1992
1,1.0,3,0,1,0.0,1992
1,1.0,3,1,1,1.0,1992
2,1.0,2,1,4,1.0,1992
4,2.0,2,1,2,0.0,1992
4,1.5,1,1,2,0.0,1992
2,1.0,4,1,3,0.0,1992
3,1.0,2,0,4,0.0,1992
2,1.0,2,0,3,1.0,1992
2,1.0,3,1,5,1.0,1992
3,1.0,4,0,4,1.0,1992
3,1.0,2,1,3,0.0,1992
4,1.0,2,0,2,1.0,1992
1,2.0,4,0,3,1.0,1992
4,1.0,2,0,2,1.0,1992
4,1.0,2,1,3,0.0,1992
2,1.0,4,0,4,1.0,1992
3,1.0,2,1,4,0.0,1992
4,1.0,2,1,1,0.0,1992
2,2.0,3,1,3,0.0,1992
4,1.0,2,1,4,0.0,1992
4,1.0,4,1,5,1.0,1992
1,1.0,3,1,2,0.0,1992
1,2.0,2,0,3,0.0,1992
3,1.0,3,1,3,0.0,1992
2,1.0,4,1,3,1.0,1992
3,2.0,4,0,3,0.0,1992
4,1.0,4,1,4,1.0,1992
3,1.5,4,1,3,1.0,1992
4,1.0,2,1,2,0.0,1992
3,1.0,4,0,4,0.0,1992
2,1.5,3,0,2,1.0,1992
2,1.5,4,0,3,0.0,1992
2,1.5,2,0,2,0.0,1992
1,1.0,2,1,3,0.0,1992
2,1.0,2,1,4,0.0,1992
2,1.0,4,1,3,0.0,1992
1,1.0,2,1,4,1.0,1992
2,2.0,3,1,4,0.0,1992
4,1.0,1,0,1,1.0,1992
4,1.0,1,0,1,0.0,1992
2,1.5,4,1,3,0.0,1992
4,1.0,2,0,3,0.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,3,1,4,1.0,1992
1,1.0,3,1,4,0.0,1992
1,1.0,4,1,5,1.0,1992
3,2.0,2,0,3,0.0,1992
3,1.0,4,0,4,1.0,1992
3,1.0,3,1,2,1.0,1992
2,2.0,4,0,4,0.0,1992
1,1.0,4,0,4,1.0,1992
3,1.0,2,1,2,0.0,1992
1,1.0,3,1,4,1.0,1992
2,1.0,4,1,4,0.0,1992
2,2.0,2,1,1,0.0,1992
3,1.0,4,1,5,0.0,1992
3,1.0,2,0,3,0.0,1992
2,1.0,3,0,3,1.0,1992
2,1.0,4,1,5,0.0,1992
4,1.0,2,1,1,0.0,1992
1,1.0,3,0,1,0.0,1992
2,1.0,3,0,4,0.0,1992
3,2.0,3,1,4,1.0,1992
3,1.0,4,0,3,1.0,1992
1,1.0,4,1,3,0.0,1992
4,1.0,4,0,5,1.0,1992
1,2.0,4,0,4,0.0,1992
2,1.0,4,0,3,1.0,1992
4,2.0,2,1,2,0.0,1992
2,1.0,4,1,3,1.0,1992
2,1.0,4,0,5,1.0,1992
2,1.0,2,0,4,0.0,1992
3,1.0,2,1,4,1.0,1992
3,2.0,4,1,3,0.0,1992
4,1.0,2,1,3,0.0,1992
2,1.0,4,1,4,1.0,1992
3,1.0,4,0,4,0.0,1992
2,1.0,3,1,3,0.0,1992
2,1.0,3,0,4,0.0,1992
1,1.0,2,1,3,0.0,1992
3,1.0,2,0,4,0.0,1992
4,1.0,2,1,2,0.0,1992
3,1.0,2,0,4,0.0,1992
3,1.0,4,0,4,0.0,1992
2,1.0,4,1,4,0.0,1992
2,2.0,2,1,2,0.0,1992
4,1.0,3,0,4,0.0,1992
2,1.0,4,0,5,0.0,1992
3,1.0,3,1,3,0.0,1992
2,1.0,3,1,3,0.0,1992
1,1.0,4,1,4,0.0,1992
2,1.0,3,0,3,0.0,1992
2,1.0,4,0,3,0.0,1992
2,1.0,3,0,3,0.0,1992
2,1.5,2,1,4,0.0,1992
3,1.0,4,0,4,1.0,1992
3,1.0,2,1,4,0.0,1992
2,1.0,2,1,3,0.0,1992
3,1.0,2,1,3,1.0,1992
1,1.0,4,0,4,0.0,1992
1,2.0,2,1,1,0.0,1992
2,1.0,4,1,3,1.0,1992
2,1.0,4,0,5,0.0,1992
2,1.0,4,1,5,0.0,1992
2,2.0,4,1,4,0.0,1992
3,1.0,4,1,4,1.0,1992
2,1.5,4,1,4,1.0,1992
2,1.5,4,1,3,1.0,1992
2,1.0,4,0,4,0.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,3,1,3,0.0,1992
2,1.0,3,1,4,0.0,1992
3,1.0,2,1,4,1.0,1992
1,1.0,4,0,4,0.0,1992
2,1.0,4,0,3,0.0,1992
3,1.0,4,0,4,1.0,1992
2,1.0,2,1,3,0.0,1992
3,1.0,3,1,3,0.0,1992
2,1.0,4,0,4,1.0,1992
2,1.0,2,1,3,0.0,1992
4,1.0,2,1,1,1.0,1992
1,2.0,3,1,2,0.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,2,0,4,0.0,1992
3,1.0,2,0,4,1.0,1992
1,1.0,3,1,3,0.0,1992
2,1.0,2,0,4,0.0,1992
3,1.0,2,1,4,1.0,1992
3,1.0,2,1,3,0.0,1992
3,1.0,4,1,3,1.0,1992
4,1.0,2,1,3,1.0,1992
3,1.0,2,0,4,0.0,1992
1,1.0,2,0,3,1.0,1992
2,1.0,2,1,3,0.0,1992
2,1.0,3,0,4,1.0,1992
3,1.0,4,1,4,0.0,1992
2,1.0,2,1,4,0.0,1992
2,1.0,4,0,3,0.0,1992
3,1.0,4,1,4,0.0,1992
2,1.0,3,1,4,1.0,1992
3,1.0,2,1,4,0.0,1992
1,1.0,4,1,4,1.0,1992
4,1.0,2,0,3,0.0,1992
2,1.0,4,0,5,1.0,1992
1,1.5,3,1,2,0.0,1992
4,1.0,4,0,5,1.0,1992
3,1.0,3,1,5,0.0,1992
4,1.0,2,1,4,1.0,1992
2,1.0,2,1,2,0.0,1992
2,1.0,2,0,3,0.0,1992
3,1.0,3,1,4,0.0,1992
2,1.0,2,0,2,1.0,1992
4,1.5,2,0,2,0.0,1992
1,1.5,4,1,3,1.0,1992
1,2.0,2,0,3,0.0,1992
2,1.0,4,1,4,0.0,1992
1,2.0,2,1,4,0.0,1992
2,1.0,3,0,4,1.0,1992
2,1.0,2,0,5,1.0,1992
4,1.0,3,1,3,1.0,1992
3,1.0,2,0,4,0.0,1992
3,1.0,4,0,1,0.0,1992
2,1.5,4,0,3,0.0,1992
3,1.0,2,1,2,1.0,1992
1,2.0,4,1,3,0.0,1992
1,1.0,2,0,3,0.0,1992
4,1.0,3,0,4,1.0,1992
4,1.0,2,0,2,0.0,1992
1,1.0,4,0,3,1.0,1992
3,1.0,4,0,4,1.0,1992
2,1.0,3,1,2,0.0,1992
3,1.0,4,0,5,0.0,1992
3,1.0,1,1,1,0.0,1992
2,1.0,4,0,3,1.0,1992
2,1.0,3,0,3,0.0,1992
3,1.0,4,0,4,1.0,1992
2,1.0,4,1,4,0.0,1992
2,1.0,4,0,3,0.0,1992
1,2.0,3,0,2,0.0,1992
3,1.0,4,1,4,0.0,1992
2,1.0,2,1,3,0.0,1992
4,1.0,2,0,4,1.0,1992
2,1.0,4,1,4,0.0,1992
3,1.0,2,0,4,1.0,1992
2,1.0,4,1,4,0.0,1992
3,1.0,2,1,2,0.0,1992
3,1.0,2,0,3,0.0,1992
2,2.0,4,0,4,0.0,1992
2,1.0,4,0,5,0.0,1992
2,1.0,3,1,4,0.0,1992
2,1.0,4,1,3,0.0,1992
3,1.0,2,1,3,0.0,1992
1,1.0,3,1,3,0.0,1992
1,1.0,3,1,4,1.0,1992
3,1.0,2,1,4,0.0,1992
2,1.0,4,0,2,0.0,1992
1,1.0,3,0,4,0.0,1992
1,2.0,2,0,4,0.0,1992
3,1.0,4,0,4,1.0,1992
2,2.0,2,1,1,0.0,1992
2,1.0,2,0,2,1.0,1992
4,1.0,2,0,1,0.0,1992
2,1.0,4,0,4,0.0,1992
3,2.0,3,1,4,0.0,1992
3,1.0,4,0,5,0.0,1992
4,1.0,2,1,3,0.0,1992
3,1.0,2,1,4,0.0,1992
2,1.0,4,1,3,0.0,1992
2,1.0,3,0,4,1.0,1992
2,1.0,4,0,5,1.0,1992
2,1.0,2,0,4,0.0,1992
2,1.5,4,0,3,0.0,1992
1,1.0,3,1,1,0.0,1992
3,2.0,4,1,3,0.0,1992
2,1.0,2,0,3,0.0,1992
4,1.0,2,1,5,0.0,1992
1,1.0,3,0,4,1.0,1992
3,1.0,2,0,4,0.0,1992
1,1.0,3,1,1,1.0,1992
2,1.0,4,1,4,0.0,1992
2,2.0,3,1,2,0.0,1992
2,1.0,3,0,1,0.0,1992
2,1.0,2,1,4,1.0,1992
1,2.0,3,1,3,0.0,1992
3,1.0,3,0,3,0.0,1992
2,2.0,4,1,4,0.0,1992
1,1.0,4,0,4,1.0,1992
3,1.0,2,0,4,1.0,1992
2,1.0,3,1,3,0.0,1992
2,1.0,2,1,2,1.0,1992
3,1.0,4,0,4,0.0,1992
2,1.0,3,1,4,0.0,1992
1,1.0,3,1,3,0.0,1992
1,1.0,3,1,5,1.0,1992
2,1.5,3,1,3,1.0,1992
2,1.0,2,0,4,0.0,1992
2,1.5,2,1,2,0.0,1992
2,1.0,4,1,5,1.0,1992
4,2.0,1,0,2,0.0,1992
1,2.0,3,1,2,0.0,1992
1,1.0,4,0,4,1.0,1992
3,1.0,2,0,3,0.0,1992
4,1.0,2,1,3,0.0,1992
4,1.0,2,0,1,0.0,1992
4,1.5,2,1,2,0.0,1992
2,1.0,4,1,4,0.0,1992
3,1.5,3,1,4,0.0,1992
2,1.0,3,0,3,1.0,1992
4,2.0,1,0,2,0.0,1992
2,1.0,3,1,4,1.0,1992
3,2.0,4,0,5,0.0,1992
3,1.0,4,1,4,1.0,1992
3,1.0,2,1,3,0.0,1992
2,1.5,4,0,3,0.0,1992
3,1.0,3,1,4,0.0,1992
2,1.0,3,0,5,0.0,1992
1,1.0,4,1,4,1.0,1992
1,1.0,4,0,4,0.0,1992
4,1.0,4,1,3,0.0,1992
1,1.0,2,0,3,0.0,1992
3,1.0,3,0,4,1.0,1992
2,1.0,2,0,4,0.0,1992
2,1.0,4,1,4,0.0,1992
3,1.0,3,1,5,0.0,1992
1,1.0,4,0,2,0.0,1992
3,2.0,2,1,2,0.0,1992
2,1.0,2,1,4,1.0,1992
2,1.0,4,0,2,1.0,1992
2,1.0,2,1,2,0.0,1992
2,1.0,3,1,3,1.0,1992
3,1.0,4,1,4,1.0,1992
1,1.0,2,1,3,0.0,1992
2,1.0,3,1,3,0.0,1992
3,1.5,3,0,2,0.0,1992
1,1.0,2,1,3,0.0,1992
2,1.0,2,0,3,0.0,1992
4,2.0,2,1,1,0.0,1992
4,1.0,2,1,1,0.0,1992
4,2.0,4,1,2,1.0,1992
3,2.0,4,1,3,0.0,1992
3,1.0,3,0,3,0.0,1992
3,1.0,2,0,4,1.0,1992
1,1.0,4,0,3,0.0,1992
2,2.0,2,1,1,0.0,1992
2,1.0,2,1,4,1.0,1992
4,1.0,3,1,2,1.0,1992
2,2.0,2,0,3,0.0,1992
4,1.0,2,1,2,1.0,1992
3,1.0,2,0,4,0.0,1992
2,1.0,3,0,4,0.0,1992
2,1.0,3,1,4,0.0,1992
2,1.0,4,1,4,0.0,1992
3,1.0,2,0,4,0.0,1992
2,2.0,2,1,3,0.0,1992
2,1.0,2,0,3,0.0,1992
4,2.0,1,0,1,0.0,1992
3,1.5,3,0,3,0.0,1992
4,1.0,2,1,1,1.0,1992
2,1.0,3,1,3,1.0,1992
4,1.0,2,1,3,0.0,1992
4,2.0,1,0,1,0.0,1992
2,1.0,2,1,3,0.0,1992
4,1.0,2,1,3,0.0,1992
2,1.0,4,0,4,1.0,1992
3,1.0,4,0,3,0.0,1992
1,1.0,4,1,4,0.0,1992
1,1.0,3,1,4,0.0,1992
2,1.0,4,0,4,0.0,1992
1,1.0,4,1,3,0.0,1992
1,1.0,2,0,2,0.0,1992
2,1.0,3,1,3,0.0,1992
1,1.0,3,0,3,0.0,1992
2,1.0,4,1,2,0.0,1992
3,1.0,4,0,4,0.0,1992
3,1.0,2,0,3,1.0,1992
4,1.0,4,0,4,0.0,1992
3,1.0,2,1,1,0.0,1992
4,2.0,4,0,4,0.0,1992
4,1.0,2,1,1,0.0,1992
3,1.0,2,1,5,0.0,1992
1,1.0,4,0,2,0.0,1992
4,1.0,3,0,2,1.0,1992
4,1.0,2,1,2,1.0,1992
4,1.0,2,1,3,0.0,1992
1,1.0,3,1,2,1.0,1992
4,1.0,3,0,2,0.0,1992
1,1.0,3,0,1,0.0,1992
1,1.0,4,0,3,1.0,1992
3,1.0,4,1,3,0.0,1992
2,1.0,3,0,4,0.0,1992
4,1.0,3,1,3,0.0,1992
4,1.0,3,1,2,1.0,1992
4,1.0,2,1,1,0.0,1992
4,1.0,3,0,4,0.0,1992
4,1.0,2,1,1,0.0,1992
2,1.0,2,1,4,1.0,1992
4,1.0,1,1,2,0.0,1992
2,1.0,4,1,4,1.0,1992
3,1.0,4,1,5,1.0,1992
3,1.0,2,0,3,0.0,1992
3,1.0,4,1,4,0.0,1992
3,1.0,2,1,3,0.0,1992
1,1.0,2,1,3,0.0,1992
3,1.0,2,1,4,0.0,1992
3,1.0,2,1,3,1.0,1992
4,1.0,1,0,3,0.0,1992
4,1.0,3,1,4,0.0,1992
4,1.0,4,0,3,1.0,1992
4,1.0,2,1,1,0.0,1992
1,1.0,2,1,3,1.0,1992
4,1.0,2,0,3,0.0,1992
2,1.0,3,0,4,1.0,1992
1,1.0,2,0,3,0.0,1992
2,1.0,3,0,3,1.0,1992
2,1.0,2,1,2,0.0,1992
3,1.0,2,1,4,0.0,1992
3,1.0,3,0,4,0.0,1992
2,1.0,2,1,4,1.0,1992
1,1.0,3,1,1,0.0,1992
2,1.0,4,0,4,0.0,1992
1,1.0,2,0,4,0.0,1992
4,1.0,3,0,3,1.0,1992
4,1.0,3,1,2,0.0,1992
1,1.0,3,1,4,0.0,1992
1,1.0,2,1,1,1.0,1992
2,1.0,4,0,2,0.0,1992
2,1.0,4,0,3,1.0,1992
3,1.0,3,1,3,1.0,1992
3,1.0,2,1,2,1.0,1992
3,1.0,4,1,3,1.0,1992
3,2.0,4,1,4,0.0,1992
4,2.0,2,1,1,0.0,1992
3,1.0,2,1,4,0.0,1992
3,1.0,2,0,3,1.0,1992
3,1.0,4,0,5,0.0,1992
4,1.0,4,1,4,0.0,1992
1,1.0,3,1,1,0.0,1992
1,1.0,2,0,4,1.0,1992
2,1.0,3,0,3,1.0,1992
2,1.0,3,0,3,0.0,1992
2,1.0,3,1,4,0.0,1992
1,1.0,2,0,3,1.0,1992
2,1.0,2,1,3,0.0,1992
3,1.0,2,0,4,1.0,1992
2,1.0,3,0,4,1.0,1992
4,1.0,3,1,3,0.0,1992
3,1.0,4,0,4,1.0,1992
3,1.0,3,0,3,1.0,1992
2,1.0,4,0,2,0.0,1992
3,2.0,2,1,2,0.0,1992
3,2.0,2,1,2,0.0,1992
2,1.0,2,0,3,0.0,1992
2,1.0,4,1,3,1.0,1992
3,2.0,2,1,3,0.0,1992
2,1.5,3,0,4,1.0,1992
4,1.5,1,1,3,0.0,1992
2,2.0,3,1,2,0.0,1992
4,1.0,2,0,2,0.0,1992
4,1.0,2,0,2,0.0,1992
2,2.0,3,0,3,0.0,1992
3,1.0,3,1,4,0.0,1992
